compound,technique,wavenumber,intensity
CH2Cl3,Raman532,3285.420849,0.11554209
CH2Cl3,Raman532,3289.029142,0.115716146
CH2Cl3,Raman532,3292.876138,0.115637775
CH2Cl3,Raman532,3296.480964,0.114802119
CH2Cl3,Raman532,3300.084114,0.114213791
CH2Cl3,Raman532,3303.925629,0.113090154
CH2Cl3,Raman532,3307.525319,0.112962627
CH2Cl3,Raman532,3311.363145,0.112670936
CH2Cl3,Raman532,3314.959381,0.112196532
CH2Cl3,Raman532,3318.553946,0.111950133
CH2Cl3,Raman532,3322.38631,0.111868051
CH2Cl3,Raman532,3325.977428,0.111496134
CH2Cl3,Raman532,3329.56688,0.110841027
CH2Cl3,Raman532,3333.393793,0.110225647
CH2Cl3,Raman532,3336.979804,0.109758972
CH2Cl3,Raman532,3340.80305,0.109497115
CH2Cl3,Raman532,3344.385626,0.108894256
CH2Cl3,Raman532,3347.966542,0.108580306
CH2Cl3,Raman532,3351.784357,0.108622815
CH2Cl3,Raman532,3355.361845,0.108137746
CH2Cl3,Raman532,3358.937676,0.107711725
CH2Cl3,Raman532,3362.750071,0.10695336
CH2Cl3,Raman532,3366.322482,0.106357302
CH2Cl3,Raman532,3369.893239,0.105932209
CH2Cl3,Raman532,3373.700225,0.105760163
CH2Cl3,Raman532,3377.267569,0.105532158
CH2Cl3,Raman532,3380.833263,0.105324404
CH2Cl3,Raman532,3384.397308,0.105027921
CH2Cl3,Raman532,3388.197141,0.104453968
CH2Cl3,Raman532,3391.757782,0.103430808
CH2Cl3,Raman532,3395.316779,0.102858865
CH2Cl3,Raman532,3399.11123,0.102622205
CH2Cl3,Raman532,3402.66683,0.102621277
CH2Cl3,Raman532,3406.220788,0.102012699
CH2Cl3,Raman532,3410.009868,0.101684063
CH2Cl3,Raman532,3413.560438,0.101502587
CH2Cl3,Raman532,3417.109368,0.101308281
CH2Cl3,Raman532,3420.656662,0.100941156
CH2Cl3,Raman532,3424.438639,0.100731546
CH2Cl3,Raman532,3427.982553,0.100235038
CH2Cl3,Raman532,3431.524833,0.099758625
CH2Cl3,Raman532,3435.301466,0.099629242
CH2Cl3,Raman532,3438.840374,0.099293959
CH2Cl3,Raman532,3442.377652,0.099298751
CH2Cl3,Raman532,3445.9133,0.099030247
CH2Cl3,Raman532,3449.682865,0.09902932
CH2Cl3,Raman532,3453.21515,0.098446711
CH2Cl3,Raman532,3456.74581,0.097913412
CH2Cl3,Raman532,3460.274846,0.09733374
CH2Cl3,Raman532,3464.037361,0.09689118
CH2Cl3,Raman532,3467.563043,0.096503805
CH2Cl3,Raman532,3471.087103,0.096406265
CH2Cl3,Raman532,3474.609544,0.09614348
CH2Cl3,Raman532,3478.36503,0.096029401
CH2Cl3,Raman532,3481.884127,0.095670932
CH2Cl3,Raman532,3485.401607,0.095192818
CH2Cl3,Raman532,3488.917472,0.094732945
CH2Cl3,Raman532,3492.431722,0.093973497
CH2Cl3,Raman532,3496.178478,0.093640225
CH2Cl3,Raman532,3499.689396,0.093512697
CH2Cl3,Raman532,3503.198703,0.092835485
CH2Cl3,Raman532,3506.7064,0.09302098
CH2Cl3,Raman532,3510.212489,0.092617992
CH2Cl3,Raman532,3513.950545,0.093057616
CH2Cl3,Raman532,3517.453312,0.092788029
CH2Cl3,Raman532,3520.954474,0.092401581
CH2Cl3,Raman532,3524.454033,0.091646153
CH2Cl3,Raman532,3527.951988,0.091089668
CH2Cl3,Raman532,3531.681374,0.090622065
CH2Cl3,Raman532,3535.17602,0.090051977
CH2Cl3,Raman532,3538.669066,0.090397926
CH2Cl3,Raman532,3542.160513,0.090168994
CH2Cl3,Raman532,3545.650363,0.090710948
CH2Cl3,Raman532,3549.138617,0.089994165
CH2Cl3,Raman532,3552.857662,0.090071454
CH2Cl3,Raman532,3556.34262,0.089222196
CH2Cl3,Raman532,3559.825985,0.089069472
CH2Cl3,Raman532,3563.307758,0.08781939
CH2Cl3,Raman532,3566.78794,0.08750343
CH2Cl3,Raman532,3570.266532,0.086946017
CH2Cl3,Raman532,3573.975279,0.086829001
CH2Cl3,Raman532,3577.450589,0.086702555
CH2Cl3,Raman532,3580.924313,0.086666692
CH2Cl3,Raman532,3584.396452,0.086428177
CH2Cl3,Raman532,3587.867006,0.086224287
CH2Cl3,Raman532,3591.335977,0.085698717
CH2Cl3,Raman532,3594.803366,0.085064943
CH2Cl3,Raman532,3598.269174,0.084805095
CH2Cl3,Raman532,3601.964294,0.084411845
CH2Cl3,Raman532,3605.426838,0.083884267
CH2Cl3,Raman532,3608.887805,0.083523015
CH2Cl3,Raman532,3612.347195,0.083734634
CH2Cl3,Raman532,3615.805009,0.083825372
CH2Cl3,Raman532,3619.261248,0.08371052
CH2Cl3,Raman532,3622.715915,0.083837893
CH2Cl3,Raman532,3626.169009,0.083443716
CH2Cl3,Raman532,3629.620532,0.082833128
CH2Cl3,Raman532,3633.300425,0.082435241
CH2Cl3,Raman532,3636.748704,0.081762821
CH2Cl3,Raman532,3640.195416,0.080845857
CH2Cl3,Raman532,3643.64056,0.08056375
CH2Cl3,Raman532,3647.084138,0.080479814
CH2Cl3,Raman532,3650.526152,0.080324153
CH2Cl3,Raman532,3653.966602,0.080064305
CH2Cl3,Raman532,3657.405489,0.080044983
CH2Cl3,Raman532,3660.842815,0.080245936
CH2Cl3,Raman532,3664.27858,0.079846967
CH2Cl3,Raman532,3667.712786,0.079701971
CH2Cl3,Raman532,3671.145434,0.079156152
CH2Cl3,Raman532,3674.576524,0.0785417
CH2Cl3,Raman532,3678.006058,0.078579417
CH2Cl3,Raman532,3681.434037,0.078193896
CH2Cl3,Raman532,3685.088835,0.078253873
CH2Cl3,Raman532,3688.513603,0.077978413
CH2Cl3,Raman532,3691.936819,0.077898341
CH2Cl3,Raman532,3695.358484,0.077643285
CH2Cl3,Raman532,3698.7786,0.077263484
CH2Cl3,Raman532,3702.197167,0.077137966
CH2Cl3,Raman532,3705.614186,0.076822006
CH2Cl3,Raman532,3709.029658,0.076240324
CH2Cl3,Raman532,3712.443585,0.076046173
CH2Cl3,Raman532,3715.855967,0.07567611
CH2Cl3,Raman532,3719.266805,0.075536061
CH2Cl3,Raman532,3722.676101,0.075033679
CH2Cl3,Raman532,3726.083856,0.074593128
CH2Cl3,Raman532,3729.49007,0.074411498
CH2Cl3,Raman532,3732.894745,0.074415362
CH2Cl3,Raman532,3736.297882,0.074135265
CH2Cl3,Raman532,3739.699481,0.074002945
CH2Cl3,Raman532,3743.099544,0.07401933
CH2Cl3,Raman532,3746.498072,0.073656069
CH2Cl3,Raman532,3749.895066,0.073717901
CH2Cl3,Raman532,3753.290527,0.073326506
CH2Cl3,Raman532,3756.684456,0.072525631
CH2Cl3,Raman532,3760.076853,0.071980739
CH2Cl3,Raman532,3763.467721,0.071825233
CH2Cl3,Raman532,3766.85706,0.071625207
CH2Cl3,Raman532,3770.24487,0.07137788
CH2Cl3,Raman532,3773.631154,0.070979839
CH2Cl3,Raman532,3776.790309,0.070834998
CH2Cl3,Raman532,3780.173644,0.070696804
CH2Cl3,Raman532,3783.555455,0.070884154
CH2Cl3,Raman532,3786.935743,0.070849529
CH2Cl3,Raman532,3790.31451,0.070415625
CH2Cl3,Raman532,3793.691755,0.070157632
CH2Cl3,Raman532,3797.067481,0.069473774
CH2Cl3,Raman532,3800.441688,0.069216708
CH2Cl3,Raman532,3803.814377,0.068994578
CH2Cl3,Raman532,3807.18555,0.069085316
CH2Cl3,Raman532,3810.555207,0.068730711
CH2Cl3,Raman532,3813.923349,0.068407177
CH2Cl3,Raman532,3817.289978,0.068307628
CH2Cl3,Raman532,3820.655094,0.068089208
CH2Cl3,Raman532,3824.018699,0.068193549
CH2Cl3,Raman532,3827.1567,0.068192621
CH2Cl3,Raman532,3830.517385,0.067808028
CH2Cl3,Raman532,3833.876562,0.067833224
CH2Cl3,Raman532,3837.234231,0.067623615
CH2Cl3,Raman532,3840.590393,0.067263291
CH2Cl3,Raman532,3843.94505,0.067504744
CH2Cl3,Raman532,3847.298202,0.066925999
CH2Cl3,Raman532,3850.649851,0.066818721
CH2Cl3,Raman532,3853.999998,0.066319276
CH2Cl3,Raman532,3857.348642,0.065919379
CH2Cl3,Raman532,3860.47269,0.065626606
CH2Cl3,Raman532,3863.818435,0.065147411
CH2Cl3,Raman532,3867.162681,0.064863294
CH2Cl3,Raman532,3870.50543,0.064757098
CH2Cl3,Raman532,3873.846682,0.064915542
CH2Cl3,Raman532,3877.186439,0.064807336
CH2Cl3,Raman532,3880.524701,0.064774566
CH2Cl3,Raman532,3883.639065,0.064969645
CH2Cl3,Raman532,3886.97444,0.064585051
CH2Cl3,Raman532,3890.308324,0.064235393
CH2Cl3,Raman532,3893.640717,0.063405457
CH2Cl3,Raman532,3896.971621,0.063397728
CH2Cl3,Raman532,3900.301036,0.06308857
CH2Cl3,Raman532,3903.628964,0.063122423
CH2Cl3,Raman532,3906.733689,0.06271186
CH2Cl3,Raman532,3910.058743,0.062510907
CH2Cl3,Raman532,3913.382313,0.062441347
CH2Cl3,Raman532,3916.704399,0.062437482
CH2Cl3,Raman532,3920.025002,0.062345662
CH2Cl3,Raman532,3923.344124,0.062449076
CH2Cl3,Raman532,3926.440635,0.06240363
CH2Cl3,Raman532,3929.756895,0.062236529
CH2Cl3,Raman532,3933.071676,0.062110856
CH2Cl3,Raman532,3936.38498,0.061666441
CH2Cl3,Raman532,3939.696806,0.061367949
CH2Cl3,Raman532,3942.786513,0.061577558
CH2Cl3,Raman532,3946.095487,0.061688701
CH2Cl3,Raman532,3949.402987,0.061761198
CH2Cl3,Raman532,3952.709015,0.061662577
CH2Cl3,Raman532,3956.01357,0.061600745
CH2Cl3,Raman532,3959.096495,0.061493467
CH2Cl3,Raman532,3962.398207,0.061322502
CH2Cl3,Raman532,3965.698451,0.060860774
CH2Cl3,Raman532,3968.997226,0.060553471
CH2Cl3,Raman532,3972.074759,0.060073348
CH2Cl3,Raman532,3975.370699,0.059795105
CH2Cl3,Raman532,3978.665174,0.059247277
CH2Cl3,Raman532,3981.958184,0.058830995
CH2Cl3,Raman532,3985.030341,0.058587378
CH2Cl3,Raman532,3988.320523,0.058331395
CH2Cl3,Raman532,3991.609244,0.057739202
CH2Cl3,Raman532,3994.896504,0.057432053
CH2Cl3,Raman532,3997.963298,0.05687835
CH2Cl3,Raman532,4001.247737,0.056563472
CH2Cl3,Raman532,4004.53072,0.055717151
CH2Cl3,Raman532,4007.812245,0.055446637
CH2Cl3,Raman532,4010.87369,0.054719188
CH2Cl3,Raman532,4014.152402,0.05431048
CH2Cl3,Raman532,4017.429661,0.053724007
CH2Cl3,Raman532,4020.705467,0.05313846
CH2Cl3,Raman532,4023.761576,0.052904737
CH2Cl3,Raman532,4027.034576,0.052407146
CH2Cl3,Raman532,4030.306126,0.052094123
CH2Cl3,Raman532,4033.358265,0.051614928
CH2Cl3,Raman532,4036.627015,0.051248884
CH2Cl3,Raman532,4039.894317,0.050770616
CH2Cl3,Raman532,4043.160173,0.050185997
CH2Cl3,Raman532,4046.207002,0.049635386
CH2Cl3,Raman532,4049.470065,0.04873589
CH2Cl3,Raman532,4052.731685,0.04799391
CH2Cl3,Raman532,4055.774562,0.047462621
CH2Cl3,Raman532,4059.033394,0.04691
CH2Cl3,Raman532,4062.290785,0.04661429
CH2Cl3,Raman532,4065.329718,0.045999838
CH2Cl3,Raman532,4068.584328,0.045481997
CH2Cl3,Raman532,4071.837499,0.045138986
CH2Cl3,Raman532,4074.872496,0.044842503
CH2Cl3,Raman532,4078.12289,0.044349705
CH2Cl3,Raman532,4081.37185,0.043850259
CH2Cl3,Raman532,4084.402918,0.043277389
CH2Cl3,Raman532,4087.649106,0.04281937
CH2Cl3,Raman532,4090.893862,0.041905498
CH2Cl3,Raman532,4093.92101,0.04153729
CH2Cl3,Raman532,4097.162999,0.040840756
CH2Cl3,Raman532,4100.403559,0.040267886
CH2Cl3,Raman532,4103.426794,0.03975391
CH2Cl3,Raman532,4106.664593,0.039130801
CH2Cl3,Raman532,4109.900966,0.038775269
CH2Cl3,Raman532,4112.920294,0.038180139
CH2Cl3,Raman532,4116.153912,0.037655497
CH2Cl3,Raman532,4119.17067,0.037148323
CH2Cl3,Raman532,4122.401535,0.036432466
CH2Cl3,Raman532,4125.630979,0.036174474
CH2Cl3,Raman532,4128.643844,0.035648904
CH2Cl3,Raman532,4131.870541,0.035405442
CH2Cl3,Raman532,4135.095818,0.034815104
CH2Cl3,Raman532,4138.104798,0.03437749
CH2Cl3,Raman532,4141.327334,0.034312721
CH2Cl3,Raman532,4144.333756,0.033910816
CH2Cl3,Raman532,4147.553555,0.033480003
CH2Cl3,Raman532,4150.771938,0.032990142
CH2Cl3,Raman532,4153.774488,0.032515738
CH2Cl3,Raman532,4156.990139,0.032197923
CH2Cl3,Raman532,4159.990139,0.031897421
CH2Cl3,Raman532,4163.203061,0.03149366
CH2Cl3,Raman532,4166.414573,0.031057902
CH2Cl3,Raman532,4169.410713,0.030658933
CH2Cl3,Raman532,4172.619501,0.030135218
CH2Cl3,Raman532,4175.6131,0.029817403
CH2Cl3,Raman532,4178.819168,0.029494642
CH2Cl3,Raman532,4181.81023,0.029430955
CH2Cl3,Raman532,4185.013581,0.029298635
CH2Cl3,Raman532,4188.002109,0.029214544
CH2Cl3,Raman532,4191.202746,0.029079288
CH2Cl3,Raman532,4194.401982,0.029015446
CH2Cl3,Raman532,4197.386671,0.028857003
CH2Cl3,Raman532,4200.583198,0.028707215
CH2Cl3,Raman532,4203.565361,0.028828096
CH2Cl3,Raman532,4206.759183,0.028628071
CH2Cl3,Raman532,4209.738823,0.028633945
CH2Cl3,Raman532,4212.929945,0.0286763
CH2Cl3,Raman532,4215.907065,0.028515073
CH2Cl3,Raman532,4219.095489,0.02827934
CH2Cl3,Raman532,4222.070093,0.028136354
CH2Cl3,Raman532,4225.255822,0.02783678
CH2Cl3,Raman532,4228.227912,0.027561474
CH2Cl3,Raman532,4231.41095,0.02698273
CH2Cl3,Raman532,4234.380531,0.026936356
CH2Cl3,Raman532,4237.560881,0.026861076
CH2Cl3,Raman532,4240.527955,0.026787651
CH2Cl3,Raman532,4243.705621,0.026664915
CH2Cl3,Raman532,4246.670192,0.026774048
CH2Cl3,Raman532,4249.845177,0.026739267
CH2Cl3,Raman532,4252.807246,0.026821349
CH2Cl3,Raman532,4255.979554,0.026785641
CH2Cl3,Raman532,4258.939127,0.026816557
CH2Cl3,Raman532,4262.10876,0.026877461
CH2Cl3,Raman532,4265.065838,0.026919043
CH2Cl3,Raman532,4268.232801,0.027062956
CH2Cl3,Raman532,4271.187388,0.026877461
CH2Cl3,Raman532,4274.351684,0.027205015
CH2Cl3,Raman532,4277.303783,0.02711134
CH2Cl3,Raman532,4280.465415,0.027003134
CH2Cl3,Raman532,4283.415029,0.026925844
CH2Cl3,Raman532,4286.574001,0.026700623
CH2Cl3,Raman532,4289.521133,0.026673571
CH2Cl3,Raman532,4292.467069,0.026449431
CH2Cl3,Raman532,4295.622102,0.0263876
CH2Cl3,Raman532,4298.565561,0.026040724
CH2Cl3,Raman532,4301.717941,0.026117086
CH2Cl3,Raman532,4304.658926,0.026037941
CH2Cl3,Raman532,4307.808657,0.025980902
CH2Cl3,Raman532,4310.747171,0.025842708
CH2Cl3,Raman532,4313.894257,0.025926799
CH2Cl3,Raman532,4316.830303,0.02591907
CH2Cl3,Raman532,4319.76516,0.025949058
CH2Cl3,Raman532,4322.908329,0.025723837
CH2Cl3,Raman532,4325.840722,0.025873624
CH2Cl3,Raman532,4328.981254,0.025862958
CH2Cl3,Raman532,4331.911187,0.0259336
CH2Cl3,Raman532,4334.839934,0.025955705
CH2Cl3,Raman532,4337.976562,0.026171189
CH2Cl3,Raman532,4340.902853,0.026047525
CH2Cl3,Raman532,4344.036852,0.025816584
CH2Cl3,Raman532,4346.960691,0.025721982
CH2Cl3,Raman532,4349.883348,0.025612849
CH2Cl3,Raman532,4353.013454,0.025589662
CH2Cl3,Raman532,4355.933663,0.025676535
CH2Cl3,Raman532,4359.061148,0.02579247
CH2Cl3,Raman532,4361.978912,0.025820603
CH2Cl3,Raman532,4364.895498,0.025749033
CH2Cl3,Raman532,4368.019103,0.025714253
CH2Cl3,Raman532,4370.933248,0.025567402
CH2Cl3,Raman532,4373.846216,0.025531695
CH2Cl3,Raman532,4376.965948,0.025448531
CH2Cl3,Raman532,4379.876481,0.02521187
CH2Cl3,Raman532,4382.785839,0.025056363
CH2Cl3,Raman532,4385.901706,0.024961606
CH2Cl3,Raman532,4388.808633,0.024928836
CH2Cl3,Raman532,4391.921896,0.02474906
CH2Cl3,Raman532,4394.826395,0.024736539
CH2Cl3,Raman532,4397.729723,0.024941357
CH2Cl3,Raman532,4400.839133,0.024786777
CH2Cl3,Raman532,4403.740038,0.024911368
CH2Cl3,Raman532,4406.639774,0.025053426
CH2Cl3,Raman532,4409.745337,0.025312347
CH2Cl3,Raman532,4412.642654,0.025201204
CH2Cl3,Raman532,4415.538804,0.024926826
CH2Cl3,Raman532,4418.433788,0.024994532
CH2Cl3,Raman532,4421.534263,0.02506502
CH2Cl3,Raman532,4424.426835,0.024946148
CH2Cl3,Raman532,4427.318242,0.024831296
CH2Cl3,Raman532,4430.414887,0.024683364
CH2Cl3,Raman532,4433.303886,0.024483493
CH2Cl3,Raman532,4436.191723,0.024296916
CH2Cl3,Raman532,4439.284546,0.024287332
CH2Cl3,Raman532,4442.169979,0.024106629
CH2Cl3,Raman532,4445.054252,0.023945248
CH2Cl3,Raman532,4447.937366,0.023717244
CH2Cl3,Raman532,4451.025133,0.023913405
CH2Cl3,Raman532,4453.905849,0.023844772
CH2Cl3,Raman830,178.3339037,0.000512966
CH2Cl3,Raman830,180.5877724,0.000572362
CH2Cl3,Raman830,182.6999972,0.000701954
CH2Cl3,Raman830,184.9522083,0.000773949
CH2Cl3,Raman830,187.0628799,0.00090894
CH2Cl3,Raman830,189.3134352,0.001112327
CH2Cl3,Raman830,191.4225553,0.001301315
CH2Cl3,Raman830,193.6714567,0.001569497
CH2Cl3,Raman830,195.9195051,0.00183228
CH2Cl3,Raman830,198.0262762,0.002228254
CH2Cl3,Raman830,200.2726735,0.002624228
CH2Cl3,Raman830,202.3778975,0.003367579
CH2Cl3,Raman830,204.6226453,0.003988538
CH2Cl3,Raman830,206.7263239,0.004760688
CH2Cl3,Raman830,208.9694241,0.005588633
CH2Cl3,Raman830,211.071559,0.006672162
CH2Cl3,Raman830,213.3130135,0.007429913
CH2Cl3,Raman830,215.4136062,0.008580037
CH2Cl3,Raman830,217.6534168,0.009323388
CH2Cl3,Raman830,219.7524692,0.010259327
CH2Cl3,Raman830,221.9906376,0.010892885
CH2Cl3,Raman830,224.2279592,0.011648836
CH2Cl3,Raman830,226.3246795,0.012118605
CH2Cl3,Raman830,228.5603617,0.012789961
CH2Cl3,Raman830,230.6555458,0.013481116
CH2Cl3,Raman830,232.8895904,0.014107475
CH2Cl3,Raman830,234.9832402,0.014541246
CH2Cl3,Raman830,237.2156489,0.015502383
CH2Cl3,Raman830,239.307766,0.016319529
CH2Cl3,Raman830,241.5385408,0.017300465
CH2Cl3,Raman830,243.6291268,0.018256202
CH2Cl3,Raman830,245.8582693,0.019609714
CH2Cl3,Raman830,247.947326,0.020938026
CH2Cl3,Raman830,250.1748381,0.022943095
CH2Cl3,Raman830,252.2623671,0.024913966
CH2Cl3,Raman830,254.4882506,0.027313208
CH2Cl3,Raman830,256.5742535,0.030162421
CH2Cl3,Raman830,258.7985102,0.033760385
CH2Cl3,Raman830,260.8829888,0.037813719
CH2Cl3,Raman830,263.1056204,0.043490547
CH2Cl3,Raman830,265.1885763,0.050328298
CH2Cl3,Raman830,267.4095846,0.060123256
CH2Cl3,Raman830,269.4910196,0.073310991
CH2Cl3,Raman830,271.7104064,0.094650391
CH2Cl3,Raman830,273.790322,0.128763553
CH2Cl3,Raman830,276.0080891,0.182725813
CH2Cl3,Raman830,278.086487,0.261557042
CH2Cl3,Raman830,280.3026361,0.359386024
CH2Cl3,Raman830,282.3795181,0.459668246
CH2Cl3,Raman830,284.4556671,0.538306887
CH2Cl3,Raman830,286.6694186,0.566280652
CH2Cl3,Raman830,288.744054,0.531478135
CH2Cl3,Raman830,290.956192,0.452024147
CH2Cl3,Raman830,293.0293155,0.353284425
CH2Cl3,Raman830,295.2398417,0.269381129
CH2Cl3,Raman830,297.311455,0.202758499
CH2Cl3,Raman830,299.5203711,0.15472685
CH2Cl3,Raman830,301.5904758,0.117811272
CH2Cl3,Raman830,303.7977836,0.090156086
CH2Cl3,Raman830,305.8663814,0.070746159
CH2Cl3,Raman830,308.0720826,0.057095855
CH2Cl3,Raman830,310.1391751,0.047426889
CH2Cl3,Raman830,312.2055398,0.040013175
CH2Cl3,Raman830,314.4088604,0.034665726
CH2Cl3,Raman830,316.4737223,0.03063939
CH2Cl3,Raman830,318.6754407,0.027228614
CH2Cl3,Raman830,320.7388013,0.024625985
CH2Cl3,Raman830,322.9389193,0.022302337
CH2Cl3,Raman830,325.0007804,0.020308068
CH2Cl3,Raman830,327.0619164,0.018524385
CH2Cl3,Raman830,329.2596628,0.017001685
CH2Cl3,Raman830,331.3193016,0.015331394
CH2Cl3,Raman830,333.5154519,0.014373857
CH2Cl3,Raman830,335.5735952,0.013281329
CH2Cl3,Raman830,337.7681511,0.012332791
CH2Cl3,Raman830,339.8248005,0.01143285
CH2Cl3,Raman830,341.8807276,0.01052391
CH2Cl3,Raman830,344.0729209,0.009888551
CH2Cl3,Raman830,346.1273565,0.009186597
CH2Cl3,Raman830,348.3179597,0.008664632
CH2Cl3,Raman830,350.3709055,0.007971677
CH2Cl3,Raman830,352.423131,0.007539705
CH2Cl3,Raman830,354.6113779,0.007269723
CH2Cl3,Raman830,356.6621159,0.006792754
CH2Cl3,Raman830,358.8487771,0.006355383
CH2Cl3,Raman830,360.8980292,0.006065602
CH2Cl3,Raman830,362.9465629,0.005919812
CH2Cl3,Raman830,365.1308742,0.005696626
CH2Cl3,Raman830,367.1779245,0.005511238
CH2Cl3,Raman830,369.3606543,0.00532945
CH2Cl3,Raman830,371.4062227,0.005190859
CH2Cl3,Raman830,373.4510747,0.004982073
CH2Cl3,Raman830,375.631461,0.004967674
CH2Cl3,Raman830,377.6748335,0.004757088
CH2Cl3,Raman830,379.7174907,0.00472469
CH2Cl3,Raman830,381.8955372,0.004703091
CH2Cl3,Raman830,383.9367173,0.004535702
CH2Cl3,Raman830,385.9771834,0.004458308
CH2Cl3,Raman830,388.1528937,0.004409711
CH2Cl3,Raman830,390.1918851,0.004245921
CH2Cl3,Raman830,392.3660233,0.004285519
CH2Cl3,Raman830,394.4035415,0.00411633
CH2Cl3,Raman830,396.4403475,0.004085732
CH2Cl3,Raman830,398.612156,0.003950741
CH2Cl3,Raman830,400.6474913,0.003983139
CH2Cl3,Raman830,402.6821154,0.003848148
CH2Cl3,Raman830,404.8515979,0.003975939
CH2Cl3,Raman830,406.8847537,0.003803151
CH2Cl3,Raman830,408.9171996,0.004026336
CH2Cl3,Raman830,411.0843598,0.003986738
CH2Cl3,Raman830,413.1153396,0.004319717
CH2Cl3,Raman830,415.1456107,0.004443908
CH2Cl3,Raman830,417.3104524,0.004647295
CH2Cl3,Raman830,419.3392598,0.004938876
CH2Cl3,Raman830,421.3673595,0.00517646
CH2Cl3,Raman830,423.5298863,0.004976674
CH2Cl3,Raman830,425.5565247,0.004764287
CH2Cl3,Raman830,427.5824566,0.004449308
CH2Cl3,Raman830,429.7426723,0.004251321
CH2Cl3,Raman830,431.7671452,0.004069533
CH2Cl3,Raman830,433.7909128,0.003864346
CH2Cl3,Raman830,435.8139753,0.003686158
CH2Cl3,Raman830,437.971132,0.003684358
CH2Cl3,Raman830,439.9927386,0.003671759
CH2Cl3,Raman830,442.0136413,0.003601564
CH2Cl3,Raman830,444.1684955,0.003725756
CH2Cl3,Raman830,446.1879447,0.003516969
CH2Cl3,Raman830,448.2066911,0.003619563
CH2Cl3,Raman830,450.3592464,0.003713156
CH2Cl3,Raman830,452.3765416,0.003696957
CH2Cl3,Raman830,454.3931351,0.003691558
CH2Cl3,Raman830,456.4090274,0.00365556
CH2Cl3,Raman830,458.5585399,0.003552967
CH2Cl3,Raman830,460.5729841,0.003576365
CH2Cl3,Raman830,462.586728,0.003689758
CH2Cl3,Raman830,464.7339503,0.003639361
CH2Cl3,Raman830,466.7462484,0.003491771
CH2Cl3,Raman830,468.7578475,0.003590764
CH2Cl3,Raman830,470.7687479,0.003606963
CH2Cl3,Raman830,472.9129387,0.003531368
CH2Cl3,Raman830,474.9223963,0.003587165
CH2Cl3,Raman830,476.9311564,0.003594364
CH2Cl3,Raman830,478.9392193,0.003482772
CH2Cl3,Raman830,481.080385,0.003612363
CH2Cl3,Raman830,483.0870082,0.003601564
CH2Cl3,Raman830,485.0929353,0.003466573
CH2Cl3,Raman830,487.0981666,0.003542168
CH2Cl3,Raman830,489.2363137,0.003588965
CH2Cl3,Raman830,491.2401084,0.00350077
CH2Cl3,Raman830,493.2432084,0.003398177
CH2Cl3,Raman830,495.2456143,0.003495371
CH2Cl3,Raman830,497.2473262,0.003428775
CH2Cl3,Raman830,499.3817212,0.003425175
CH2Cl3,Raman830,501.3820002,0.003304583
CH2Cl3,Raman830,503.3815865,0.003185791
CH2Cl3,Raman830,505.3804803,0.00319479
CH2Cl3,Raman830,507.5118709,0.00335138
CH2Cl3,Raman830,509.5093349,0.003241587
CH2Cl3,Raman830,511.5061075,0.003266786
CH2Cl3,Raman830,513.5021892,0.003063399
CH2Cl3,Raman830,515.4975802,0.003158793
CH2Cl3,Raman830,517.6252366,0.003232588
CH2Cl3,Raman830,519.6192015,0.003214589
CH2Cl3,Raman830,521.6124769,0.003300983
CH2Cl3,Raman830,523.6050632,0.003266786
CH2Cl3,Raman830,525.5969607,0.00335138
CH2Cl3,Raman830,527.7208926,0.003272185
CH2Cl3,Raman830,529.7113677,0.003297384
CH2Cl3,Raman830,531.7011551,0.003394577
CH2Cl3,Raman830,533.6902552,0.003304583
CH2Cl3,Raman830,535.6786683,0.003331581
CH2Cl3,Raman830,537.7988854,0.003385578
CH2Cl3,Raman830,539.7858799,0.003324382
CH2Cl3,Raman830,541.7721884,0.003327982
CH2Cl3,Raman830,543.7578114,0.003443174
CH2Cl3,Raman830,545.7427492,0.003520569
CH2Cl3,Raman830,547.7270022,0.003399977
CH2Cl3,Raman830,549.8427843,0.003612363
CH2Cl3,Raman830,551.8256231,0.003732955
CH2Cl3,Raman830,553.8077782,0.00381575
CH2Cl3,Raman830,555.7892498,0.004022736
CH2Cl3,Raman830,557.7700384,0.004046135
CH2Cl3,Raman830,559.7501444,0.004249521
CH2Cl3,Raman830,561.729568,0.004562701
CH2Cl3,Raman830,563.8402015,0.00487228
CH2Cl3,Raman830,565.818216,0.00518546
CH2Cl3,Raman830,567.7955493,0.005527437
CH2Cl3,Raman830,569.7722018,0.005756022
CH2Cl3,Raman830,571.7481736,0.005993607
CH2Cl3,Raman830,573.7234653,0.006319385
CH2Cl3,Raman830,575.6980771,0.006171795
CH2Cl3,Raman830,577.6720094,0.006279788
CH2Cl3,Raman830,579.7767887,0.00593781
CH2Cl3,Raman830,581.7493179,0.005747023
CH2Cl3,Raman830,583.7211686,0.005378047
CH2Cl3,Raman830,585.6923412,0.005309652
CH2Cl3,Raman830,587.6628362,0.005142263
CH2Cl3,Raman830,589.6326537,0.00518726
CH2Cl3,Raman830,591.6017943,0.005306052
CH2Cl3,Raman830,593.5702582,0.005304252
CH2Cl3,Raman830,595.5380457,0.005304252
CH2Cl3,Raman830,597.5051573,0.005563435
CH2Cl3,Raman830,599.602665,0.005657029
CH2Cl3,Raman830,601.5683806,0.005624631
CH2Cl3,Raman830,603.5334214,0.005932411
