m/z,stddev,PeakHeight,C,H,Neutral H,O,m/z2,stddev2,O/C,H/C,DBE,AI mod,Neutral Mass,KM(CH2),KMD(CH2),KM(COO),KMD(COO),KM(H2O),KMD(H2O),KM(H2),KMD(H2),KM(O),KMD(O),KM(C2H4O),KMD(C2H4O),KM(OCH2),KMD(OCH2),KMD(CH2),KMD(COO),KMD(H2O),KMD(H2),KMD(O),KMD(C2H4O),KMD(OCH2),see comment,Neutral Mass
687.09909,1,5626934,34,23,24,16,687.099158,-0.1,0.470588235,0.705882353,23,0.576923077,688.1064347,687,0.338085,688,0.2655297,687,0.7028033,682,0.7637862,688,0.3252093,687,0.696712,687,0.864199,8,5,5,6,9,5,9,1,384.0328758
681.109657,1,2574461,32,25,26,17,681.109723,-0.1,0.53125,0.8125,20,0.489361702,682.1169994,681,0.355338,682,0.2747096,681,0.7168813,676,0.8208545,682,0.3338697,681,0.710843,681,0.8768722,7,5,7,4,9,5,10,1,384.048132
673.120086,1,6104280,34,25,26,15,673.119894,0.3,0.441176471,0.764705882,22,0.547169811,674.1271702,673,0.37443,674,0.283033,673,0.7317388,668,0.8930605,674,0.3415002,673,0.7257712,673,0.8898556,9,6,5,6,8,5,8,1,384.0692614
669.088617,1,3878136,34,21,22,15,669.088594,0,0.441176471,0.647058824,24,0.622641509,670.09587,669,0.347631,670,0.2508008,669,0.7028033,664,0.8930605,670,0.3089184,669,0.6968714,669,0.8599746,9,5,5,6,8,5,9,1,384.0845175
665.114725,1,4177162,32,25,26,16,665.114808,-0.1,0.5,0.8125,20,0.5,666.1220848,665,0.378283,666,0.2760968,665,0.731349,660,0.9501288,666,0.3338697,665,0.7254523,665,0.8875883,9,5,5,5,9,5,9,1,384.1056469
661.083584,1,5348622,32,21,22,16,661.083508,0.1,0.5,0.6875,22,0.583333333,662.0907847,661,0.351485,662,0.2438646,661,0.7024136,656,0.9501288,662,0.3012879,661,0.6965526,661,0.8577073,8,6,6,5,9,4,9,1,384.120903
657.125031,1,6438153,34,25,26,14,657.124979,0.1,0.411764706,0.764705882,22,0.555555556,658.1322555,657,0.397376,658,0.2844203,657,0.7462065,653,0.0223348,658,0.3415002,657,0.7403805,657,0.9005717,9,6,5,6,8,4,9,1,386.0273965
655.109255,1,6634755,34,23,24,14,655.109329,-0.1,0.411764706,0.705882353,23,0.592592593,656.1166055,655,0.383976,656,0.2683042,655,0.7317388,651,0.0223348,656,0.3252093,655,0.7259306,655,0.8856312,9,5,5,6,9,5,8,1,386.0485259
643.109456,1,8994003,33,23,24,14,643.109329,0.2,0.424242424,0.727272727,22,0.576923077,644.1166055,643,0.397376,644,0.2655297,643,0.7387778,639,0.1155061,644,0.321394,643,0.7330758,643,0.8898556,9,5,5,6,9,5,8,1,386.0790382
625.098835,1,5143775,33,21,22,13,625.098764,0.1,0.393939394,0.666666667,23,0.622641509,626.1060408,625,0.406922,626,0.2508008,625,0.7387778,621,0.2447805,626,0.3051031,625,0.7332353,625,0.8856312,8,5,5,7,9,5,8,1,386.0849114
619.145801,1,4207906,32,27,28,13,619.145715,0.1,0.40625,0.875,19,0.490196078,620.152991,619,0.460519,620,0.2963746,619,0.7892199,615,0.3379518,620,0.3501606,619,0.7837301,619,0.9346771,10,5,6,6,8,5,7,1,386.1001676
615.078175,1,6960491,31,19,20,14,615.078029,0.2,0.451612903,0.64516129,22,0.625,616.0853053,615,0.397376,616,0.2277485,615,0.7239203,611,0.3018488,616,0.2811817,615,0.7184665,615,0.8684234,9,5,6,6,9,5,7,1,386.1365531
611.067932,1,3385804,28,19,20,16,611.067858,0.1,0.571428571,0.714285714,19,0.55,612.0751346,611,0.391683,612,0.2166506,611,0.7161018,607,0.3228141,612,0.269736,611,0.7106836,611,0.8596644,8,6,6,5,10,5,7,1,388.0066611
605.05728,1,3568273,29,17,18,15,605.057293,0,0.517241379,0.620689655,21,0.627906977,606.0645699,605,0.38783,606,0.2046962,605,0.7090629,601,0.3589171,606,0.2572603,605,0.7036978,605,0.8512156,9,5,4,7,9,5,8,1,388.0219172
603.098942,1,1417441,27,23,24,16,603.099158,-0.4,0.592592593,0.888888889,16,0.421052632,604.1064347,603,0.431881,604,0.2461083,603,0.7520763,599,0.4159854,604,0.2985026,603,0.7467285,603,0.8937697,6,5,7,6,10,4,9,1,388.0277905
585.067494,1,5197609,30,17,18,13,585.067464,0.1,0.433333333,0.6,22,0.659574468,586.0747407,585,0.420321,586,0.2102452,585,0.7309593,581,0.5242944,586,0.2610756,585,0.7257712,585,0.8684234,9,4,8,7,7,5,7,1,388.0430466
581.057244,1,5170266,27,17,18,15,581.057293,-0.1,0.555555556,0.666666667,19,0.58974359,582.0645699,581,0.414628,582,0.1991473,581,0.7231408,577,0.5452597,582,0.2496298,581,0.7179882,581,0.8596644,9,7,5,5,10,4,7,1,388.064176
571.124525,1,7919449,31,23,24,11,571.124585,-0.1,0.35483871,0.774193548,20,0.568627451,572.1318616,571,0.493011,572,0.2641424,571,0.7962589,567,0.6896717,572,0.3137635,571,0.7911942,571,0.9304527,9,6,5,6,10,4,7,1,388.0794321
563.04677,1,5365147,27,15,16,14,563.046729,0.1,0.518518519,0.592592593,20,0.65,564.0540052,563,0.424174,564,0.1844184,563,0.7231408,559,0.6745340,564,0.2333389,563,0.7181477,563,0.85544,9,5,5,7,9,5,7,1,388.0946882
561.088698,1,2988057,25,21,22,15,561.088594,0.2,0.6,0.88,15,0.428571429,562.09587,561,0.468226,562,0.2258305,561,0.7661543,557,0.7316023,562,0.2745812,561,0.7611784,561,0.8979941,5,5,7,6,10,5,9,1,388.1158176
551.046762,1,6173731,26,15,16,14,551.046729,0.1,0.538461538,0.615384615,19,0.631578947,552.0540052,551,0.437574,552,0.1816439,551,0.7301798,547,0.7677053,552,0.2295237,551,0.7252929,551,0.8596644,10,6,5,6,9,4,7,1,390.0223112
549.140258,1,6468713,29,25,26,11,549.140235,0,0.379310345,0.896551724,17,0.489361702,550.1475117,549,0.533209,550,0.2747096,549,0.8248046,545,0.8760143,550,0.322424,549,0.8199345,549,0.953842,10,5,5,7,9,4,7,1,390.0375673
545.145304,1,5448915,30,25,26,10,545.145321,0,0.333333333,0.866666667,18,0.52,546.1525971,545,0.542755,546,0.2788713,545,0.8322333,541,0.9121173,546,0.3262392,545,0.8273986,545,0.9603337,9,6,4,8,10,4,6,1,390.0434405
539.046675,1,7537925,25,15,16,14,539.046729,-0.1,0.56,0.64,18,0.611111111,540.0540052,539,0.450973,540,0.1788694,539,0.7372188,535,0.8608767,540,0.2257084,539,0.7324381,539,0.8638888,8,5,5,6,10,5,8,1,390.0586967
529.041142,1,3139571,27,13,14,12,529.041249,-0.2,0.444444444,0.518518519,21,0.714285714,530.0485259,529,0.456666,530,0.1710768,529,0.7376086,525,0.9330827,530,0.217048,529,0.7329164,529,0.8619317,10,3,7,7,5,5,10,1,390.0739528
521.036141,1,5476771,25,13,14,13,521.036164,0,0.52,0.56,19,0.675675676,522.0434405,521,0.460519,522,0.1641406,521,0.7372188,517,0.9901510,522,0.2094175,521,0.7325975,521,0.8596644,10,6,5,7,8,4,7,1,390.079826
513.046336,1,2635807,27,13,14,11,513.046335,0,0.407407407,0.518518519,21,0.720930233,514.0536113,513,0.479612,514,0.172464,513,0.7520763,510,0.0623570,514,0.217048,513,0.7475257,513,0.8726478,10,3,7,7,5,5,10,1,390.0950822
495.12968,1,9313034,26,23,24,10,495.129671,0,0.384615385,0.923076923,15,0.476190476,496.136947,495,0.582953,496,0.2516573,495,0.8459216,492,0.2848026,496,0.2946873,495,0.8415296,495,0.9622907,9,6,5,7,9,3,8,1,390.1103383
487.051795,1,9446689,22,15,16,13,487.051814,0,0.590909091,0.727272727,15,0.548387097,488.0590906,487,0.514117,488,0.1719332,487,0.7728035,484,0.2696649,488,0.2142627,487,0.7684831,487,0.887278,8,6,6,6,8,5,8,1,390.1314677
485.036197,1,5142427,22,13,14,13,485.036164,0.1,0.590909091,0.636363636,16,0.612903226,486.0434405,485,0.500717,486,0.1558171,485,0.7583358,482,0.2696649,486,0.1979718,485,0.7540332,485,0.8723375,9,6,5,6,9,5,7,1,392.0168319
483.129697,1,6793768,25,23,24,10,483.129671,0.1,0.4,0.96,14,0.45,484.136947,483,0.596353,484,0.2488828,483,0.8529606,480,0.3779739,484,0.2908721,483,0.8486748,483,0.9665151,10,5,5,8,8,4,7,1,392.032088
477.103985,1,3333517,22,21,22,12,477.10385,0.3,0.545454545,1,12,0.375,478.1111262,477,0.57726,478,0.2216688,477,0.8306744,474,0.3989392,478,0.2631354,477,0.826442,477,0.9428156,8,4,6,7,9,5,8,1,392.0379612
467.025651,1,4497911,22,11,12,12,467.025599,0.1,0.545454545,0.545454545,17,0.6875,468.0328758,467,0.510264,468,0.1410883,467,0.7583358,464,0.3989392,468,0.1816808,467,0.7541926,467,0.8681131,10,4,5,7,8,5,8,1,392.0532174
455.098356,1,30782907,23,19,20,10,455.09837,0,0.434782609,0.869565217,14,0.5,456.1056469,455,0.596353,456,0.2111016,455,0.8381031,452,0.5643166,456,0.2506598,455,0.8340655,455,0.9450829,10,6,5,6,9,4,7,1,392.0743467
439.103444,1,36744366,23,19,20,9,439.103456,0,0.391304348,0.869565217,14,0.513513514,440.1107322,439,0.619298,440,0.2124889,439,0.8525708,436,0.6935909,440,0.2506598,439,0.8486748,439,0.955799,9,6,6,6,9,4,7,1,392.0896029
427.067054,1,67594017,21,15,16,10,427.06707,0,0.476190476,0.761904762,14,0.5625,428.0743467,427,0.596353,428,0.1733205,427,0.8232457,424,0.7506592,428,0.2104474,427,0.8194562,427,0.9236507,10,6,5,6,9,4,7,1,392.1107322
425.087752,1,115910220,22,17,18,9,425.087806,-0.1,0.409090909,0.818181818,14,0.542857143,426.0950822,425,0.619298,426,0.1935983,425,0.8451421,422,0.7867622,426,0.2305536,425,0.8413702,425,0.9450829,9,6,3,7,9,6,7,1,392.1259884
419.061987,1,13571042,19,15,16,11,419.061985,0,0.578947368,0.842105263,12,0.481481481,420.0692614,419,0.600206,420,0.1663843,419,0.8228559,416,0.8077275,420,0.2028169,419,0.8191374,419,0.9213834,8,4,5,7,10,5,8,1,394.0172258
417.097917,1,8272673,24,17,18,7,417.097976,-0.1,0.291666667,0.75,16,0.609756098,418.1052529,417,0.63839,418,0.2019217,417,0.8599996,414,0.8589682,418,0.2381841,417,0.8562984,417,0.9580664,7,7,5,6,11,4,7,1,394.0324819
417.061582,1,10306334,23,13,14,8,417.061591,0,0.347826087,0.608695652,17,0.684210526,418.0688674,417,0.602046,418,0.1655278,417,0.8236354,414,0.8228652,418,0.201787,417,0.8199345,417,0.9216937,8,5,4,8,10,4,8,1,394.0536113
405.097957,1,14008013,23,17,18,7,405.097976,0,0.304347826,0.782608696,15,0.58974359,406.1052529,405,0.65179,406,0.1991473,405,0.8670386,402,0.9521395,406,0.2343688,405,0.8634436,405,0.9622907,8,7,5,5,10,4,8,1,394.0688674
405.061551,1,56352458,22,13,14,8,405.061591,-0.1,0.363636364,0.636363636,16,0.666666667,406.0688674,405,0.615445,406,0.1627533,405,0.8306744,402,0.9160365,406,0.1979718,405,0.8270798,405,0.925918,9,5,6,4,9,5,9,1,394.0899968
403.082291,1,10995228,23,15,16,7,403.082326,-0.1,0.304347826,0.695652174,16,0.641025641,404.0896029,403,0.63839,404,0.1830312,403,0.8525708,400,0.9521395,404,0.2180779,403,0.8489937,403,0.9473503,7,5,6,5,11,5,8,1,394.1052529
399.108525,1,17747138,21,19,20,8,399.108541,0,0.380952381,0.952380952,12,0.470588235,400.1158176,399,0.669042,400,0.2083271,399,0.8811165,397,0.0092078,400,0.2430293,399,0.8775746,399,0.9749639,10,5,5,7,9,4,7,1,394.1263823
395.077221,1,111450983,21,15,16,8,395.077241,-0.1,0.380952381,0.761904762,14,0.588235294,396.0845175,395,0.642244,396,0.1760949,395,0.8521811,393,0.0092078,396,0.2104474,395,0.8486748,395,0.9450829,9,5,6,7,9,4,7,1,394.1416384
385.092913,1,59594763,20,17,18,8,385.092891,0.1,0.4,0.9,12,0.5,386.1001676,385,0.669042,386,0.1894366,385,0.8736878,383,0.1023791,386,0.2229231,385,0.8702699,385,0.9642478,10,5,5,7,9,4,7,1,396.0117465
377.066661,1,18347335,21,13,14,7,377.066676,0,0.333333333,0.666666667,15,0.657142857,378.0739528,377,0.65179,378,0.1613661,377,0.8521811,375,0.1384821,378,0.1941565,377,0.8488343,377,0.9408585,8,6,6,6,10,5,6,1,396.0270026
373.056526,1,42046430,18,13,14,9,373.056506,0.1,0.5,0.777777778,12,0.555555556,374.063782,373,0.646097,374,0.1502682,373,0.8443626,371,0.1594474,374,0.1827108,373,0.8410513,373,0.9320995,8,5,5,7,10,4,8,1,396.0328758
365.066723,1,34820352,20,13,14,7,365.066676,0.1,0.35,0.7,14,0.636363636,366.0739528,365,0.665189,366,0.1585916,365,0.8592201,363,0.2316534,366,0.1903413,365,0.8559795,365,0.9450829,8,6,5,7,10,4,7,1,396.048132
359.040875,1,33197770,17,11,12,9,359.040856,0.1,0.529411765,0.705882353,12,0.6,360.048132,359,0.646097,360,0.1313776,359,0.8369339,357,0.2526188,360,0.1626046,359,0.8337467,359,0.9213834,8,5,5,6,10,5,8,1,396.0692614
743.125732,1,3741201,37,27,28,17,743.125373,0.5,0.459459459,0.756756757,24,0.543859649,744.1326495,743,0.30174,744,0.3046981,743,0.6961541,738,0.3549979,744,0.3692369,743,0.6895668,743,0.8706907,8,6,5,6,8,4,9,1,396.0845175
731.125368,1,3911851,36,27,28,17,731.125373,0,0.472222222,0.777777778,23,0.527272727,732.1326495,731,0.31514,732,0.3019236,731,0.7031931,726,0.4481692,732,0.3654216,731,0.696712,731,0.8749151,8,5,5,6,9,5,8,1,396.1056469
715.130447,1,4186347,36,27,28,16,715.130458,0,0.444444444,0.777777778,23,0.535714286,716.1377348,715,0.338085,716,0.3033108,715,0.7176608,710,0.5774436,716,0.3654216,715,0.7113213,715,0.8856312,8,5,5,6,9,5,8,1,396.120903
701.11492,1,5171186,35,25,26,16,701.114808,0.2,0.457142857,0.742857143,23,0.555555556,702.1220848,701,0.338085,702,0.2844203,701,0.7102321,696,0.6706149,702,0.3453154,701,0.7040167,701,0.8749151,8,6,5,6,9,4,8,1,398.0273965
691.094347,1,3888144,33,23,24,17,691.094073,0.4,0.515151515,0.727272727,22,0.551020408,692.1013493,691,0.328539,692,0.261368,691,0.6953746,686,0.7276832,692,0.321394,691,0.6892479,691,0.8577073,7,6,5,5,9,5,9,1,398.0485259
687.135522,1,4445238,35,27,28,15,687.135544,0,0.428571429,0.8,22,0.527272727,688.1428202,687,0.37443,688,0.3019236,687,0.7391675,682,0.7998892,688,0.3616064,687,0.7330758,687,0.9005717,9,5,4,6,8,5,9,1,398.063782
685.120006,1,5692493,35,25,26,15,685.119894,0.2,0.428571429,0.742857143,23,0.563636364,686.1271702,685,0.361031,686,0.2858075,685,0.7246998,680,0.7998892,686,0.3453154,685,0.718626,685,0.8856312,9,5,5,6,9,4,8,1,398.0849114
683.104266,1,4710501,35,23,24,15,683.104244,0,0.428571429,0.685714286,24,0.6,684.1115201,683,0.347631,684,0.2696914,683,0.7102321,678,0.7998892,684,0.3290245,683,0.7041761,683,0.8706907,9,4,5,6,9,4,9,1,398.1001676
667.093943,1,3033347,31,23,24,17,667.094073,-0.2,0.548387097,0.774193548,20,0.511111111,668.1013493,667,0.355338,668,0.255819,667,0.7094526,662,0.9140258,668,0.3137635,667,0.7035384,667,0.8661561,7,6,5,6,10,4,8,1,398.1365531
665.078439,1,2627850,31,21,22,17,665.078423,0,0.548387097,0.709677419,21,0.555555556,666.0856993,665,0.341938,666,0.2397029,665,0.6949849,660,0.9140258,666,0.2974726,665,0.6890885,665,0.8512156,8,6,4,6,10,4,8,1,400.0066611
653.093706,1,4261116,34,21,22,14,653.093679,0,0.411764706,0.647058824,24,0.62962963,654.1009554,653,0.370577,654,0.2521881,653,0.717271,649,0.0223348,654,0.3089184,653,0.7114807,653,0.8706907,7,4,7,6,8,5,9,1,400.0219172
641.093708,1,6087884,33,21,22,14,641.093679,0,0.424242424,0.666666667,23,0.615384615,642.1009554,641,0.383976,642,0.2494136,641,0.72431,637,0.1155061,642,0.3051031,641,0.718626,641,0.8749151,9,5,5,6,9,4,8,1,400.0277905
623.140632,1,2219249,31,27,28,14,623.140629,0,0.451612903,0.903225806,18,0.458333333,624.1479056,623,0.450973,624,0.2922129,623,0.7817912,619,0.3018488,624,0.3463454,623,0.776266,623,0.9281854,8,6,5,6,7,5,9,1,400.0430466
623.067922,1,3588338,29,19,20,16,623.067858,0.1,0.551724138,0.689655172,20,0.571428571,624.0751346,623,0.378283,624,0.2194251,623,0.7090629,619,0.2296428,624,0.2735512,623,0.7035384,623,0.85544,9,7,4,5,10,4,7,1,400.064176
615.099415,1,2898795,28,23,24,16,615.099158,0.4,0.571428571,0.857142857,17,0.45,616.1064347,615,0.418481,616,0.2488828,615,0.7450373,611,0.3228141,616,0.3023178,615,0.7395833,615,0.8895453,7,5,6,5,10,4,9,1,400.0794321
611.140654,1,2020810,30,27,28,14,611.140629,0,0.466666667,0.933333333,17,0.434782609,612.1479056,611,0.464372,612,0.2894384,611,0.7888302,607,0.3950201,612,0.3425301,611,0.7834113,611,0.9324098,9,5,5,7,6,6,8,1,400.0946882
611.083178,1,4566475,32,19,20,13,611.083114,0.1,0.40625,0.625,23,0.647058824,612.0903907,611,0.406922,612,0.2319103,611,0.731349,607,0.3379518,612,0.284997,611,0.7259306,611,0.8749151,8,5,5,6,9,5,8,1,400.1005615
607.14592,1,2839109,31,27,28,13,607.145715,0.3,0.419354839,0.903225806,18,0.469387755,608.152991,607,0.473919,608,0.2936002,607,0.7962589,603,0.4311231,608,0.3463454,607,0.7908753,607,0.9389015,10,5,5,6,7,5,8,1,400.1158176
599.140737,1,1200283,29,27,28,14,599.140629,0.2,0.482758621,0.965517241,16,0.409090909,600.1479056,599,0.477772,600,0.2866639,599,0.7958692,595,0.4881914,600,0.3387149,599,0.7905565,599,0.9366341,9,3,6,7,6,6,9,1,402.0223112
599.067892,1,2981790,27,19,20,16,599.067858,0.1,0.592592593,0.740740741,18,0.526315789,600.0751346,599,0.405082,600,0.2138761,599,0.7231408,595,0.4159854,600,0.2659207,599,0.7178288,599,0.8638888,7,6,5,6,11,3,8,1,402.0375673
595.088124,1,3354749,32,19,20,12,595.0882,-0.1,0.375,0.625,23,0.653846154,596.0954761,595,0.429867,596,0.2332975,595,0.7458167,591,0.4672261,596,0.284997,595,0.7405399,595,0.8856312,7,4,7,6,9,5,8,1,402.0434405
587.067808,1,2919062,26,19,20,16,587.067858,-0.1,0.615384615,0.769230769,17,0.5,588.0751346,587,0.418481,588,0.2111016,587,0.7301798,583,0.5091567,588,0.2621055,587,0.724974,587,0.8681131,7,6,5,5,11,4,8,1,402.0586967
583.088309,1,6560702,31,19,20,12,583.0882,0.2,0.387096774,0.64516129,22,0.64,584.0954761,583,0.443267,584,0.230523,583,0.7528557,579,0.5603974,584,0.2811817,583,0.7476852,583,0.8898556,7,5,6,6,9,5,8,1,402.0739528
579.150707,1,2312429,30,27,28,12,579.1508,-0.2,0.4,0.933333333,17,0.458333333,580.1580764,579,0.510264,580,0.2922129,579,0.8177656,575,0.6535687,580,0.3425301,579,0.8126299,579,0.953842,10,6,5,7,6,5,7,1,402.079826
575.104099,1,1595944,26,23,24,15,575.104244,-0.3,0.576923077,0.923076923,15,0.405405405,576.1115201,575,0.468226,576,0.2447211,575,0.773583,571,0.6384310,576,0.2946873,575,0.7684831,575,0.9087102,5,5,6,6,9,5,10,1,402.1103383
575.046795,1,3664428,28,15,16,14,575.046729,0.1,0.5,0.571428571,21,0.666666667,576.0540052,575,0.410775,576,0.1871929,575,0.7161018,571,0.5813627,576,0.2371542,575,0.7110024,575,0.8512156,10,5,6,6,7,4,8,1,402.1314677
573.140165,1,13115071,31,25,26,11,573.140235,-0.1,0.35483871,0.838709677,19,0.529411765,574.1475117,573,0.50641,574,0.2802585,573,0.8107266,569,0.6896717,574,0.3300545,573,0.8056441,573,0.9453932,10,6,4,6,10,4,6,1,404.0015757
571.051847,1,3288926,29,15,16,13,571.051814,0.1,0.448275862,0.551724138,22,0.688888889,572.0590906,571,0.420321,572,0.1913546,571,0.7235306,567,0.6174657,572,0.2409694,571,0.7184665,571,0.8577073,9,4,6,7,6,5,9,1,404.0168319
569.057324,1,5271539,26,17,18,15,569.057293,0.1,0.576923077,0.692307692,18,0.567567568,570.0645699,569,0.428028,570,0.1963728,569,0.7301798,565,0.6384310,570,0.2458146,569,0.7251334,569,0.8638888,8,6,5,6,9,4,8,1,404.0379612
557.057329,1,4435719,25,17,18,15,557.057293,0.1,0.6,0.72,17,0.542857143,558.0645699,557,0.441427,558,0.1935983,557,0.7372188,553,0.7316023,558,0.2419993,557,0.7322787,557,0.8681131,7,6,5,6,10,4,8,1,404.0532174
533.145299,1,4211871,29,25,26,10,533.145321,0,0.344827586,0.896551724,17,0.5,534.1525971,533,0.556155,534,0.2760968,533,0.8392723,530,0.0052887,534,0.322424,533,0.8345438,533,0.9645581,11,5,4,8,9,4,5,1,404.0590906
531.11449,1,3691093,25,23,24,13,531.114414,0.1,0.52,0.96,14,0.405405405,532.1216909,531,0.527516,532,0.2447211,531,0.8095574,527,0.9901510,532,0.2908721,531,0.8048469,531,0.9343668,8,5,6,7,8,5,7,1,404.0743467
525.140196,1,3160829,27,25,26,11,525.140235,-0.1,0.407407407,0.962962963,15,0.441860465,526.1475117,525,0.560008,526,0.2691606,525,0.8388826,522,0.0623570,526,0.3147935,525,0.834225,525,0.9622907,11,5,4,7,7,4,8,1,404.0896029
521.145294,1,5646765,28,25,26,10,521.145321,-0.1,0.357142857,0.928571429,16,0.47826087,522.1525971,521,0.569554,522,0.2733223,521,0.8463113,518,0.0984600,522,0.3186087,521,0.8416891,521,0.9687825,10,5,4,8,9,4,6,1,404.1107322
519.078091,1,4649185,23,19,20,14,519.078029,0.1,0.608695652,0.869565217,14,0.4375,520.0853053,519,0.504571,520,0.2055527,519,0.7802322,516,0.0472193,520,0.2506598,519,0.7756283,519,0.9022185,7,6,6,5,9,5,8,1,404.1259884
515.119481,1,4266787,25,23,24,12,515.1195,0,0.48,0.96,14,0.421052632,516.1267762,515,0.550462,516,0.2461083,515,0.8240251,512,0.1194253,516,0.2908721,515,0.8194562,515,0.9450829,9,5,5,8,8,4,7,1,406.0172258
515.046723,1,5359386,23,15,16,14,515.046729,0,0.608695652,0.695652174,16,0.5625,516.0540052,515,0.477772,516,0.1733205,515,0.7512968,512,0.0472193,516,0.2180779,515,0.7467285,515,0.8723375,9,6,4,5,11,4,7,1,406.0324819
511.066987,1,3246359,28,15,16,10,511.06707,-0.2,0.357142857,0.571428571,21,0.695652174,512.0743467,511,0.502557,512,0.1927419,511,0.7739727,508,0.0984600,512,0.2371542,511,0.7694397,511,0.89408,7,4,6,8,7,5,9,1,406.0536113
505.098922,1,3373480,23,21,22,13,505.098764,0.3,0.565217391,0.956521739,13,0.393939394,506.1060408,505,0.540915,506,0.223056,505,0.8091677,502,0.1764936,506,0.2669507,505,0.8046875,505,0.9278751,7,5,6,7,8,5,8,1,406.0688674
505.06238,1,5075362,22,17,18,14,505.062379,0,0.636363636,0.818181818,14,0.466666667,506.0696553,505,0.504571,506,0.1866621,505,0.7728035,502,0.1403906,506,0.2305536,505,0.7683236,505,0.8915024,7,6,6,6,9,4,8,1,406.0899968
503.134782,1,7991406,28,23,24,9,503.134756,0.1,0.321428571,0.857142857,17,0.531914894,504.1420324,503,0.5791,504,0.2585935,503,0.8463113,500,0.2277343,504,0.3023178,503,0.8418485,503,0.9645581,10,6,4,7,10,4,5,1,406.1052529
499.124491,1,6940109,25,23,24,11,499.124585,-0.2,0.44,0.96,14,0.435897436,500.1318616,499,0.573407,500,0.2474955,499,0.8384929,496,0.2486996,500,0.2908721,499,0.8340655,499,0.955799,7,6,6,8,8,4,7,1,406.1263823
497.051369,1,1705570,27,13,14,10,497.05142,-0.1,0.37037037,0.518518519,21,0.727272727,498.0586967,497,0.502557,498,0.1738513,497,0.766544,494,0.1916313,498,0.217048,497,0.762135,497,0.8833639,7,2,7,8,5,6,11,1,406.1416384
491.083157,1,5358623,22,19,20,13,491.083114,0.1,0.590909091,0.909090909,13,0.419354839,492.0903907,491,0.540915,492,0.2041654,491,0.801739,488,0.2696649,492,0.2468445,491,0.7973828,491,0.917159,7,5,5,6,10,5,8,1,408.0117465
489.067472,1,10065570,22,17,18,13,489.067464,0,0.590909091,0.818181818,14,0.483870968,490.0747407,489,0.527516,490,0.1880493,489,0.7872712,486,0.2696649,490,0.2305536,489,0.7829329,489,0.9022185,8,5,6,6,9,4,8,1,408.0270026
485.051384,1,3395998,26,13,14,10,485.05142,-0.1,0.384615385,0.538461538,20,0.714285714,486.0586967,485,0.515956,486,0.1710768,485,0.773583,482,0.2848026,486,0.2132327,485,0.7692802,485,0.8875883,9,3,6,7,7,5,9,1,408.0328758
479.025438,1,4159237,23,11,12,12,479.025599,-0.3,0.52173913,0.52173913,18,0.705882353,480.0328758,479,0.496864,480,0.1438628,479,0.7512968,476,0.3057679,480,0.1854961,479,0.7470474,479,0.8638888,11,5,4,7,6,5,8,1,408.048132
475.051856,1,7500796,21,15,16,13,475.051814,0.1,0.619047619,0.761904762,14,0.517241379,476.0590906,475,0.527516,476,0.1691587,475,0.7798425,472,0.3628362,476,0.2104474,475,0.7756283,475,0.8915024,8,6,5,5,9,5,8,1,408.0692614
463.088263,1,4694816,21,19,20,12,463.0882,0.1,0.571428571,0.952380952,12,0.4,464.0954761,463,0.57726,464,0.2027782,463,0.8232457,460,0.4921106,464,0.2430293,463,0.8191374,463,0.9320995,8,4,5,7,9,5,8,1,408.1056469
